incident_id,date,site,country,incident_type,severity,shift,response_time_min,badge_access,cctv_alert,visitor,outcome,year,month,month_name,year_month,day_of_week,is_weekend,severity_weight,high_risk_target,is_confirmed,is_unresolved,is_false_alarm,slow_response
INC00320,2025-02-15,Tokyo,Japan,Visitor Policy Violation,Medium,Day,13,Yes,Yes,Yes,Confirmed,2025,2,Feb,2025-02,Saturday,True,2,0,1,0,0,0
INC00683,2025-02-15,Berlin,Germany,Door Forced Open,Critical,Day,17,N/A,Yes,No,Confirmed,2025,2,Feb,2025-02,Saturday,True,4,1,1,0,0,1
INC00865,2025-02-15,Tokyo,Japan,Suspicious Package,Critical,Evening,12,Yes,No,No,Confirmed,2025,2,Feb,2025-02,Saturday,True,4,1,1,0,0,0
INC01052,2025-02-15,Sydney,Australia,Tailgating,High,Day,16,Yes,Yes,No,Confirmed,2025,2,Feb,2025-02,Saturday,True,3,1,1,0,0,1
INC01064,2025-02-15,Dublin,Ireland,Suspicious Package,Critical,Day,13,Yes,Yes,No,Confirmed,2025,2,Feb,2025-02,Saturday,True,4,1,1,0,0,0
INC01286,2025-02-15,Berlin,Germany,CCTV Offline,Medium,Evening,13,No,Yes,No,Under Investigation,2025,2,Feb,2025-02,Saturday,True,2,0,0,1,0,0
INC01637,2025-02-15,Bangalore,India,CCTV Offline,Medium,Day,11,No,No,No,Confirmed,2025,2,Feb,2025-02,Saturday,True,2,0,1,0,0,0
INC00005,2025-02-16,Tokyo,Japan,Suspicious Package,Critical,Night,7,N/A,No,No,Confirmed,2025,2,Feb,2025-02,Sunday,True,4,1,1,0,0,0
INC00217,2025-02-16,Tokyo,Japan,Lost Badge,Medium,Day,8,Yes,Yes,No,Confirmed,2025,2,Feb,2025-02,Sunday,True,2,0,1,0,0,0
INC00358,2025-02-16,Tokyo,Japan,Visitor Policy Violation,Low,Day,13,Yes,Yes,No,Confirmed,2025,2,Feb,2025-02,Sunday,True,1,0,1,0,0,0
INC00648,2025-02-16,Dublin,Ireland,Badge Misuse,Medium,Day,18,Yes,Yes,No,Confirmed,2025,2,Feb,2025-02,Sunday,True,2,0,1,0,0,1
INC00681,2025-02-16,Tokyo,Japan,Lost Badge,Medium,Night,17,Yes,No,No,Confirmed,2025,2,Feb,2025-02,Sunday,True,2,0,1,0,0,1
INC00739,2025-02-16,Sydney,Australia,Unauthorized Access,High,Day,2,Yes,Yes,Yes,Confirmed,2025,2,Feb,2025-02,Sunday,True,3,1,1,0,0,0
INC01002,2025-02-16,Bangalore,India,CCTV False Alarm,Low,Evening,9,No,Yes,No,False Alarm,2025,2,Feb,2025-02,Sunday,True,1,0,0,0,1,0
INC01045,2025-02-16,London,UK,Suspicious Package,Critical,Day,12,No,No,Yes,Confirmed,2025,2,Feb,2025-02,Sunday,True,4,1,1,0,0,0
INC00091,2025-02-17,Sydney,Australia,Door Forced Open,Critical,Night,11,Yes,Yes,Yes,Confirmed,2025,2,Feb,2025-02,Monday,False,4,1,1,0,0,0
INC01551,2025-02-17,Sydney,Australia,Visitor Policy Violation,Medium,Day,9,No,Yes,No,Under Investigation,2025,2,Feb,2025-02,Monday,False,2,0,0,1,0,0
INC01736,2025-02-17,Sydney,Australia,Unauthorized Access,High,Day,18,Yes,No,No,Confirmed,2025,2,Feb,2025-02,Monday,False,3,1,1,0,0,1
INC01828,2025-02-17,Bangalore,India,Unauthorized Access,High,Night,12,No,Yes,No,Confirmed,2025,2,Feb,2025-02,Monday,False,3,1,1,0,0,0
INC01917,2025-02-17,Berlin,Germany,Lost Badge,Low,Day,10,Yes,Yes,Yes,Resolved,2025,2,Feb,2025-02,Monday,False,1,0,0,0,0,0
INC00210,2025-02-18,Austin,USA,Emergency Exit Misuse,High,Evening,22,N/A,No,No,Resolved,2025,2,Feb,2025-02,Tuesday,False,3,1,0,0,0,1
INC00440,2025-02-18,Tokyo,Japan,CCTV False Alarm,Low,Day,12,Yes,Yes,Yes,False Alarm,2025,2,Feb,2025-02,Tuesday,False,1,0,0,0,1,0
INC00653,2025-02-18,London,UK,CCTV Offline,Medium,Day,10,No,Yes,No,Resolved,2025,2,Feb,2025-02,Tuesday,False,2,0,0,0,0,0
INC00697,2025-02-18,Dublin,Ireland,Lost Badge,Medium,Day,2,Yes,Yes,No,Confirmed,2025,2,Feb,2025-02,Tuesday,False,2,0,1,0,0,0
INC00985,2025-02-18,Tokyo,Japan,Suspicious Package,Critical,Day,13,N/A,No,No,Confirmed,2025,2,Feb,2025-02,Tuesday,False,4,1,1,0,0,0
INC01557,2025-02-18,Tokyo,Japan,CCTV False Alarm,Low,Evening,2,Yes,Yes,No,False Alarm,2025,2,Feb,2025-02,Tuesday,False,1,0,0,0,1,0
INC01800,2025-02-18,Austin,USA,CCTV Offline,Medium,Day,9,Yes,Yes,Yes,Under Investigation,2025,2,Feb,2025-02,Tuesday,False,2,0,0,1,0,0
INC01971,2025-02-18,Austin,USA,Unauthorized Access,High,Evening,10,No,No,No,Confirmed,2025,2,Feb,2025-02,Tuesday,False,3,1,1,0,0,0
INC01643,2025-02-19,Sydney,Australia,Unauthorized Access,Medium,Day,6,Yes,Yes,No,Under Investigation,2025,2,Feb,2025-02,Wednesday,False,2,0,0,1,0,0
INC00484,2025-02-20,Austin,USA,Door Forced Open,Critical,Day,10,Yes,Yes,No,Confirmed,2025,2,Feb,2025-02,Thursday,False,4,1,1,0,0,0
INC01459,2025-02-20,Austin,USA,Visitor Policy Violation,Low,Day,21,Yes,Yes,No,Resolved,2025,2,Feb,2025-02,Thursday,False,1,0,0,0,0,1
INC01773,2025-02-20,Sydney,Australia,Lost Badge,Low,Evening,19,Yes,Yes,Yes,Confirmed,2025,2,Feb,2025-02,Thursday,False,1,0,1,0,0,1
INC00533,2025-02-21,Sydney,Australia,Tailgating,Medium,Day,13,Yes,Yes,No,Confirmed,2025,2,Feb,2025-02,Friday,False,2,0,1,0,0,0
INC00578,2025-02-21,Bangalore,India,Lost Badge,Low,Day,11,No,No,Yes,Resolved,2025,2,Feb,2025-02,Friday,False,1,0,0,0,0,0
INC01878,2025-02-21,Tokyo,Japan,Door Forced Open,Critical,Day,5,Yes,No,Yes,Confirmed,2025,2,Feb,2025-02,Friday,False,4,1,1,0,0,0
INC00031,2025-02-22,Dublin,Ireland,CCTV Offline,Medium,Day,16,Yes,Yes,No,Resolved,2025,2,Feb,2025-02,Saturday,True,2,0,0,0,0,1
INC00511,2025-02-22,Austin,USA,Door Forced Open,High,Day,8,No,Yes,No,Confirmed,2025,2,Feb,2025-02,Saturday,True,3,1,1,0,0,0
INC00891,2025-02-22,Bangalore,India,Suspicious Package,Critical,Day,7,No,No,Yes,Confirmed,2025,2,Feb,2025-02,Saturday,True,4,1,1,0,0,0
INC00055,2025-02-23,Berlin,Germany,Suspicious Person,Medium,Evening,16,No,Yes,No,Resolved,2025,2,Feb,2025-02,Sunday,True,2,0,0,0,0,1
INC00587,2025-02-23,Dublin,Ireland,Badge Misuse,High,Day,14,No,Yes,Yes,Under Investigation,2025,2,Feb,2025-02,Sunday,True,3,1,0,1,0,0
INC01486,2025-02-23,Berlin,Germany,Unauthorized Access,High,Day,7,Yes,Yes,No,Confirmed,2025,2,Feb,2025-02,Sunday,True,3,1,1,0,0,0
INC01270,2025-02-24,Berlin,Germany,Door Forced Open,Critical,Night,8,No,Yes,Yes,Under Investigation,2025,2,Feb,2025-02,Monday,False,4,1,0,1,0,0
INC01764,2025-02-24,Austin,USA,CCTV Offline,Medium,Day,7,Yes,Yes,No,Confirmed,2025,2,Feb,2025-02,Monday,False,2,0,1,0,0,0
INC00768,2025-02-25,Austin,USA,Tailgating,Medium,Evening,15,Yes,Yes,Yes,Under Investigation,2025,2,Feb,2025-02,Tuesday,False,2,0,0,1,0,0
INC00816,2025-02-25,Tokyo,Japan,Badge Misuse,Medium,Day,10,No,Yes,Yes,Resolved,2025,2,Feb,2025-02,Tuesday,False,2,0,0,0,0,0
INC01150,2025-02-25,Sydney,Australia,Emergency Exit Misuse,High,Day,11,Yes,Yes,No,Resolved,2025,2,Feb,2025-02,Tuesday,False,3,1,0,0,0,0
INC00167,2025-02-26,Austin,USA,Door Forced Open,Critical,Evening,14,Yes,Yes,No,Confirmed,2025,2,Feb,2025-02,Wednesday,False,4,1,1,0,0,0
INC00614,2025-02-26,Singapore,Singapore,CCTV False Alarm,Low,Day,2,No,Yes,No,False Alarm,2025,2,Feb,2025-02,Wednesday,False,1,0,0,0,1,0
INC01481,2025-02-26,Berlin,Germany,Suspicious Person,Medium,Night,18,N/A,Yes,No,Under Investigation,2025,2,Feb,2025-02,Wednesday,False,2,0,0,1,0,1
INC00131,2025-02-27,Sydney,Australia,Emergency Exit Misuse,High,Night,10,Yes,Yes,No,Confirmed,2025,2,Feb,2025-02,Thursday,False,3,1,1,0,0,0
INC00303,2025-02-27,London,UK,Lost Badge,Low,Day,13,Yes,No,No,Under Investigation,2025,2,Feb,2025-02,Thursday,False,1,0,0,1,0,0
INC00930,2025-02-27,Berlin,Germany,Door Forced Open,High,Day,9,Yes,Yes,No,Confirmed,2025,2,Feb,2025-02,Thursday,False,3,1,1,0,0,0
INC01189,2025-02-27,London,UK,Suspicious Person,Medium,Night,6,Yes,Yes,Yes,Under Investigation,2025,2,Feb,2025-02,Thursday,False,2,0,0,1,0,0
INC01351,2025-02-27,Dublin,Ireland,Badge Misuse,Medium,Night,10,Yes,No,Yes,Confirmed,2025,2,Feb,2025-02,Thursday,False,2,0,1,0,0,0
INC01805,2025-02-27,London,UK,Visitor Policy Violation,Medium,Day,7,Yes,No,No,Under Investigation,2025,2,Feb,2025-02,Thursday,False,2,0,0,1,0,0
INC00158,2025-02-28,Tokyo,Japan,Suspicious Package,High,Day,18,Yes,Yes,No,Resolved,2025,2,Feb,2025-02,Friday,False,3,1,0,0,0,1
INC01447,2025-02-28,Sydney,Australia,Emergency Exit Misuse,Medium,Night,3,Yes,Yes,Yes,Under Investigation,2025,2,Feb,2025-02,Friday,False,2,0,0,1,0,0
INC01813,2025-02-28,Dublin,Ireland,CCTV False Alarm,Low,Night,9,Yes,No,No,False Alarm,2025,2,Feb,2025-02,Friday,False,1,0,0,0,1,0
INC00472,2025-03-01,Bangalore,India,Badge Misuse,High,Night,12,No,Yes,Yes,Confirmed,2025,3,Mar,2025-03,Saturday,True,3,1,1,0,0,0
INC01299,2025-03-01,Singapore,Singapore,Tailgating,High,Day,15,Yes,Yes,No,Confirmed,2025,3,Mar,2025-03,Saturday,True,3,1,1,0,0,0
INC00191,2025-03-02,Singapore,Singapore,Suspicious Person,High,Day,13,Yes,Yes,No,Under Investigation,2025,3,Mar,2025-03,Sunday,True,3,1,0,1,0,0
INC00360,2025-03-02,Sydney,Australia,Visitor Policy Violation,Low,Day,15,N/A,No,Yes,Under Investigation,2025,3,Mar,2025-03,Sunday,True,1,0,0,1,0,0
INC00741,2025-03-02,Austin,USA,Suspicious Person,High,Evening,8,Yes,Yes,No,Confirmed,2025,3,Mar,2025-03,Sunday,True,3,1,1,0,0,0
INC01770,2025-03-02,Sydney,Australia,Badge Misuse,High,Night,10,Yes,No,No,Resolved,2025,3,Mar,2025-03,Sunday,True,3,1,0,0,0,0
INC00289,2025-03-03,Singapore,Singapore,CCTV Offline,Medium,Day,14,Yes,Yes,Yes,Resolved,2025,3,Mar,2025-03,Monday,False,2,0,0,0,0,0
INC01178,2025-03-03,London,UK,Suspicious Package,Critical,Day,2,Yes,Yes,No,Confirmed,2025,3,Mar,2025-03,Monday,False,4,1,1,0,0,0
INC01411,2025-03-03,Berlin,Germany,Lost Badge,Low,Night,16,No,Yes,No,Confirmed,2025,3,Mar,2025-03,Monday,False,1,0,1,0,0,1
INC00024,2025-03-04,Singapore,Singapore,Suspicious Person,Medium,Night,19,No,Yes,No,Confirmed,2025,3,Mar,2025-03,Tuesday,False,2,0,1,0,0,1
INC00542,2025-03-04,Berlin,Germany,Badge Misuse,High,Evening,9,Yes,No,No,Under Investigation,2025,3,Mar,2025-03,Tuesday,False,3,1,0,1,0,0
INC00900,2025-03-04,Dublin,Ireland,Door Forced Open,Critical,Day,11,No,Yes,No,Confirmed,2025,3,Mar,2025-03,Tuesday,False,4,1,1,0,0,0
INC01112,2025-03-04,London,UK,CCTV Offline,Medium,Day,17,No,Yes,Yes,Resolved,2025,3,Mar,2025-03,Tuesday,False,2,0,0,0,0,1
INC01346,2025-03-04,Singapore,Singapore,Suspicious Package,Critical,Day,10,No,Yes,No,Confirmed,2025,3,Mar,2025-03,Tuesday,False,4,1,1,0,0,0
INC01531,2025-03-04,Tokyo,Japan,Tailgating,Medium,Day,11,Yes,Yes,No,Confirmed,2025,3,Mar,2025-03,Tuesday,False,2,0,1,0,0,0
INC01587,2025-03-04,Berlin,Germany,Visitor Policy Violation,Low,Evening,2,Yes,Yes,No,Confirmed,2025,3,Mar,2025-03,Tuesday,False,1,0,1,0,0,0
INC01726,2025-03-04,Berlin,Germany,Suspicious Package,Critical,Night,10,Yes,No,No,Confirmed,2025,3,Mar,2025-03,Tuesday,False,4,1,1,0,0,0
INC01783,2025-03-04,Sydney,Australia,CCTV Offline,Medium,Day,6,Yes,Yes,Yes,Confirmed,2025,3,Mar,2025-03,Tuesday,False,2,0,1,0,0,0
INC01040,2025-03-05,Singapore,Singapore,CCTV Offline,Medium,Night,10,Yes,Yes,No,Under Investigation,2025,3,Mar,2025-03,Wednesday,False,2,0,0,1,0,0
INC01125,2025-03-05,London,UK,Tailgating,High,Evening,8,Yes,No,No,Resolved,2025,3,Mar,2025-03,Wednesday,False,3,1,0,0,0,0
INC00153,2025-03-06,Sydney,Australia,CCTV False Alarm,Low,Night,9,Yes,Yes,No,False Alarm,2025,3,Mar,2025-03,Thursday,False,1,0,0,0,1,0
INC00391,2025-03-06,London,UK,CCTV Offline,Medium,Evening,12,No,Yes,No,Confirmed,2025,3,Mar,2025-03,Thursday,False,2,0,1,0,0,0
INC00468,2025-03-06,Tokyo,Japan,Suspicious Package,Critical,Day,10,No,Yes,No,Confirmed,2025,3,Mar,2025-03,Thursday,False,4,1,1,0,0,0
INC01330,2025-03-06,Dublin,Ireland,Suspicious Person,Medium,Day,15,Yes,No,Yes,Resolved,2025,3,Mar,2025-03,Thursday,False,2,0,0,0,0,0
INC01690,2025-03-06,Sydney,Australia,Suspicious Package,Critical,Day,13,Yes,Yes,No,Confirmed,2025,3,Mar,2025-03,Thursday,False,4,1,1,0,0,0
INC01923,2025-03-06,Tokyo,Japan,Door Forced Open,Critical,Night,7,No,Yes,No,Confirmed,2025,3,Mar,2025-03,Thursday,False,4,1,1,0,0,0
INC00203,2025-03-07,London,UK,Tailgating,High,Day,10,No,No,No,Confirmed,2025,3,Mar,2025-03,Friday,False,3,1,1,0,0,0
INC00791,2025-03-07,Berlin,Germany,Visitor Policy Violation,Low,Night,8,Yes,Yes,No,Under Investigation,2025,3,Mar,2025-03,Friday,False,1,0,0,1,0,0
INC00860,2025-03-07,Berlin,Germany,Suspicious Person,Medium,Day,20,No,No,No,Confirmed,2025,3,Mar,2025-03,Friday,False,2,0,1,0,0,1
INC01533,2025-03-07,Singapore,Singapore,Visitor Policy Violation,Low,Evening,8,No,Yes,No,Resolved,2025,3,Mar,2025-03,Friday,False,1,0,0,0,0,0
INC00069,2025-03-08,Bangalore,India,Suspicious Person,High,Day,10,No,Yes,Yes,Confirmed,2025,3,Mar,2025-03,Saturday,True,3,1,1,0,0,0
INC00163,2025-03-08,Sydney,Australia,Unauthorized Access,High,Evening,8,Yes,Yes,No,Resolved,2025,3,Mar,2025-03,Saturday,True,3,1,0,0,0,0
INC00844,2025-03-08,Sydney,Australia,Unauthorized Access,High,Night,15,No,Yes,No,Resolved,2025,3,Mar,2025-03,Saturday,True,3,1,0,0,0,0
INC00946,2025-03-08,Berlin,Germany,Visitor Policy Violation,Low,Day,3,Yes,No,No,Resolved,2025,3,Mar,2025-03,Saturday,True,1,0,0,0,0,0
INC01309,2025-03-08,Sydney,Australia,Badge Misuse,Medium,Evening,12,No,Yes,No,Confirmed,2025,3,Mar,2025-03,Saturday,True,2,0,1,0,0,0
INC01670,2025-03-08,Sydney,Australia,Visitor Policy Violation,Medium,Evening,14,Yes,Yes,No,Resolved,2025,3,Mar,2025-03,Saturday,True,2,0,0,0,0,0
INC01960,2025-03-08,Austin,USA,Suspicious Package,High,Evening,15,N/A,Yes,No,Confirmed,2025,3,Mar,2025-03,Saturday,True,3,1,1,0,0,0
INC00112,2025-03-09,London,UK,Unauthorized Access,High,Evening,14,Yes,Yes,No,Resolved,2025,3,Mar,2025-03,Sunday,True,3,1,0,0,0,0
INC00503,2025-03-09,Singapore,Singapore,Emergency Exit Misuse,Medium,Night,17,Yes,Yes,No,Under Investigation,2025,3,Mar,2025-03,Sunday,True,2,0,0,1,0,1
INC01472,2025-03-09,Austin,USA,Unauthorized Access,Medium,Night,18,No,Yes,No,Under Investigation,2025,3,Mar,2025-03,Sunday,True,2,0,0,1,0,1
INC01669,2025-03-09,Dublin,Ireland,Suspicious Package,Critical,Day,10,Yes,Yes,Yes,Confirmed,2025,3,Mar,2025-03,Sunday,True,4,1,1,0,0,0
INC00324,2025-03-10,Austin,USA,Suspicious Package,High,Day,10,Yes,Yes,No,Under Investigation,2025,3,Mar,2025-03,Monday,False,3,1,0,1,0,0
INC00622,2025-03-10,Bangalore,India,Unauthorized Access,High,Evening,17,Yes,Yes,No,Confirmed,2025,3,Mar,2025-03,Monday,False,3,1,1,0,0,1
INC00643,2025-03-11,Austin,USA,Tailgating,Medium,Night,10,Yes,Yes,No,Confirmed,2025,3,Mar,2025-03,Tuesday,False,2,0,1,0,0,0
INC01028,2025-03-11,Dublin,Ireland,Emergency Exit Misuse,High,Night,8,No,Yes,No,Confirmed,2025,3,Mar,2025-03,Tuesday,False,3,1,1,0,0,0
INC01396,2025-03-11,Austin,USA,CCTV Offline,Medium,Night,16,Yes,No,Yes,Confirmed,2025,3,Mar,2025-03,Tuesday,False,2,0,1,0,0,1
INC01668,2025-03-11,Dublin,Ireland,Suspicious Package,Critical,Evening,14,No,Yes,No,Confirmed,2025,3,Mar,2025-03,Tuesday,False,4,1,1,0,0,0
INC01993,2025-03-11,Dublin,Ireland,Door Forced Open,High,Night,10,No,No,No,Resolved,2025,3,Mar,2025-03,Tuesday,False,3,1,0,0,0,0
INC00025,2025-03-12,Austin,USA,Tailgating,Medium,Night,5,Yes,Yes,No,Confirmed,2025,3,Mar,2025-03,Wednesday,False,2,0,1,0,0,0
INC00240,2025-03-12,Singapore,Singapore,CCTV False Alarm,Low,Night,8,No,Yes,No,False Alarm,2025,3,Mar,2025-03,Wednesday,False,1,0,0,0,1,0
INC00455,2025-03-12,Dublin,Ireland,Suspicious Person,High,Day,13,No,Yes,No,Resolved,2025,3,Mar,2025-03,Wednesday,False,3,1,0,0,0,0
INC00949,2025-03-12,Dublin,Ireland,Suspicious Person,Medium,Day,11,No,Yes,No,Confirmed,2025,3,Mar,2025-03,Wednesday,False,2,0,1,0,0,0
INC00747,2025-03-13,Singapore,Singapore,Suspicious Package,High,Day,10,Yes,Yes,No,Confirmed,2025,3,Mar,2025-03,Thursday,False,3,1,1,0,0,0
INC01410,2025-03-13,London,UK,Badge Misuse,Medium,Day,7,Yes,Yes,No,Resolved,2025,3,Mar,2025-03,Thursday,False,2,0,0,0,0,0
INC00275,2025-03-14,Berlin,Germany,Unauthorized Access,Medium,Evening,2,N/A,No,Yes,Under Investigation,2025,3,Mar,2025-03,Friday,False,2,0,0,1,0,0
INC00471,2025-03-14,Dublin,Ireland,Tailgating,High,Day,23,No,No,No,Confirmed,2025,3,Mar,2025-03,Friday,False,3,1,1,0,0,1
INC01547,2025-03-14,Tokyo,Japan,Door Forced Open,High,Day,15,No,Yes,Yes,Confirmed,2025,3,Mar,2025-03,Friday,False,3,1,1,0,0,0
INC00784,2025-03-15,London,UK,Suspicious Person,Medium,Day,13,Yes,Yes,No,Resolved,2025,3,Mar,2025-03,Saturday,True,2,0,0,0,0,0
INC00276,2025-03-16,Berlin,Germany,Badge Misuse,Medium,Night,9,Yes,Yes,No,Confirmed,2025,3,Mar,2025-03,Sunday,True,2,0,1,0,0,0
INC00396,2025-03-16,Bangalore,India,CCTV Offline,Medium,Evening,14,Yes,Yes,Yes,Resolved,2025,3,Mar,2025-03,Sunday,True,2,0,0,0,0,0
INC01572,2025-03-16,Dublin,Ireland,Unauthorized Access,High,Evening,3,No,Yes,No,Resolved,2025,3,Mar,2025-03,Sunday,True,3,1,0,0,0,0
INC01741,2025-03-16,London,UK,CCTV False Alarm,Low,Night,8,Yes,Yes,No,False Alarm,2025,3,Mar,2025-03,Sunday,True,1,0,0,0,1,0
INC01744,2025-03-16,Bangalore,India,Suspicious Package,High,Night,7,No,Yes,No,Under Investigation,2025,3,Mar,2025-03,Sunday,True,3,1,0,1,0,0
INC01847,2025-03-16,Sydney,Australia,Tailgating,High,Day,15,No,Yes,No,Resolved,2025,3,Mar,2025-03,Sunday,True,3,1,0,0,0,0
INC00231,2025-03-17,Berlin,Germany,Unauthorized Access,High,Night,14,No,Yes,No,Confirmed,2025,3,Mar,2025-03,Monday,False,3,1,1,0,0,0
INC00314,2025-03-17,Sydney,Australia,Suspicious Package,Critical,Day,9,No,Yes,Yes,Confirmed,2025,3,Mar,2025-03,Monday,False,4,1,1,0,0,0
INC00567,2025-03-17,Berlin,Germany,Emergency Exit Misuse,High,Day,11,Yes,No,No,Resolved,2025,3,Mar,2025-03,Monday,False,3,1,0,0,0,0
INC00589,2025-03-17,Berlin,Germany,Lost Badge,Medium,Night,6,No,Yes,No,Confirmed,2025,3,Mar,2025-03,Monday,False,2,0,1,0,0,0
INC01893,2025-03-17,Berlin,Germany,Suspicious Package,Critical,Evening,10,No,Yes,Yes,Confirmed,2025,3,Mar,2025-03,Monday,False,4,1,1,0,0,0
INC00220,2025-03-18,Bangalore,India,CCTV Offline,Medium,Night,13,No,Yes,No,Confirmed,2025,3,Mar,2025-03,Tuesday,False,2,0,1,0,0,0
INC00381,2025-03-18,Singapore,Singapore,Lost Badge,Medium,Day,13,Yes,Yes,No,Confirmed,2025,3,Mar,2025-03,Tuesday,False,2,0,1,0,0,0
INC00990,2025-03-18,Singapore,Singapore,Emergency Exit Misuse,Medium,Evening,6,N/A,Yes,Yes,Confirmed,2025,3,Mar,2025-03,Tuesday,False,2,0,1,0,0,0
INC01583,2025-03-18,Sydney,Australia,Emergency Exit Misuse,Medium,Night,14,Yes,Yes,No,Confirmed,2025,3,Mar,2025-03,Tuesday,False,2,0,1,0,0,0
INC00021,2025-03-19,Dublin,Ireland,CCTV False Alarm,Low,Night,2,Yes,Yes,No,False Alarm,2025,3,Mar,2025-03,Wednesday,False,1,0,0,0,1,0
INC00688,2025-03-20,Bangalore,India,CCTV Offline,Medium,Day,4,Yes,Yes,Yes,Confirmed,2025,3,Mar,2025-03,Thursday,False,2,0,1,0,0,0
INC01387,2025-03-20,Tokyo,Japan,Visitor Policy Violation,Low,Evening,13,Yes,Yes,No,Under Investigation,2025,3,Mar,2025-03,Thursday,False,1,0,0,1,0,0
INC00049,2025-03-21,Sydney,Australia,Emergency Exit Misuse,Medium,Day,11,Yes,No,Yes,Confirmed,2025,3,Mar,2025-03,Friday,False,2,0,1,0,0,0
INC00311,2025-03-21,London,UK,CCTV False Alarm,Low,Day,13,Yes,No,Yes,False Alarm,2025,3,Mar,2025-03,Friday,False,1,0,0,0,1,0
INC00552,2025-03-21,London,UK,Lost Badge,Medium,Evening,10,No,Yes,No,Resolved,2025,3,Mar,2025-03,Friday,False,2,0,0,0,0,0
INC01062,2025-03-21,London,UK,CCTV Offline,Medium,Day,3,Yes,Yes,No,Resolved,2025,3,Mar,2025-03,Friday,False,2,0,0,0,0,0
INC01417,2025-03-21,Berlin,Germany,CCTV False Alarm,Low,Day,5,Yes,Yes,Yes,False Alarm,2025,3,Mar,2025-03,Friday,False,1,0,0,0,1,0
INC01596,2025-03-21,Austin,USA,Tailgating,High,Day,18,N/A,Yes,No,Under Investigation,2025,3,Mar,2025-03,Friday,False,3,1,0,1,0,1
INC01700,2025-03-22,Bangalore,India,Badge Misuse,Medium,Day,14,Yes,Yes,Yes,Confirmed,2025,3,Mar,2025-03,Saturday,True,2,0,1,0,0,0
INC00147,2025-03-23,Austin,USA,CCTV False Alarm,Low,Evening,15,Yes,No,No,False Alarm,2025,3,Mar,2025-03,Sunday,True,1,0,0,0,1,0
INC01058,2025-03-23,Tokyo,Japan,CCTV False Alarm,Low,Day,3,Yes,Yes,No,False Alarm,2025,3,Mar,2025-03,Sunday,True,1,0,0,0,1,0
INC01327,2025-03-23,Bangalore,India,CCTV False Alarm,Low,Evening,13,Yes,Yes,No,False Alarm,2025,3,Mar,2025-03,Sunday,True,1,0,0,0,1,0
INC01578,2025-03-23,Berlin,Germany,Unauthorized Access,High,Evening,7,Yes,Yes,No,Under Investigation,2025,3,Mar,2025-03,Sunday,True,3,1,0,1,0,0
INC01603,2025-03-23,London,UK,Badge Misuse,High,Day,7,Yes,Yes,No,Under Investigation,2025,3,Mar,2025-03,Sunday,True,3,1,0,1,0,0
INC01041,2025-03-24,Bangalore,India,Badge Misuse,Medium,Night,16,Yes,Yes,Yes,Confirmed,2025,3,Mar,2025-03,Monday,False,2,0,1,0,0,1
INC00072,2025-03-25,Singapore,Singapore,Emergency Exit Misuse,Medium,Day,18,Yes,Yes,Yes,Confirmed,2025,3,Mar,2025-03,Tuesday,False,2,0,1,0,0,1
INC00750,2025-03-25,Austin,USA,Visitor Policy Violation,Medium,Night,12,No,Yes,Yes,Confirmed,2025,3,Mar,2025-03,Tuesday,False,2,0,1,0,0,0
INC00778,2025-03-25,Austin,USA,CCTV Offline,Medium,Day,8,No,Yes,No,Confirmed,2025,3,Mar,2025-03,Tuesday,False,2,0,1,0,0,0
INC01343,2025-03-25,London,UK,Visitor Policy Violation,Low,Evening,6,No,No,No,Confirmed,2025,3,Mar,2025-03,Tuesday,False,1,0,1,0,0,0
INC00555,2025-03-26,Dublin,Ireland,Suspicious Package,Critical,Day,13,No,Yes,No,Confirmed,2025,3,Mar,2025-03,Wednesday,False,4,1,1,0,0,0
INC01383,2025-03-26,London,UK,CCTV False Alarm,Low,Evening,12,No,Yes,No,False Alarm,2025,3,Mar,2025-03,Wednesday,False,1,0,0,0,1,0
INC01759,2025-03-26,Austin,USA,CCTV False Alarm,Low,Night,13,No,Yes,No,False Alarm,2025,3,Mar,2025-03,Wednesday,False,1,0,0,0,1,0
INC00661,2025-03-27,Bangalore,India,CCTV False Alarm,Low,Day,10,Yes,No,No,False Alarm,2025,3,Mar,2025-03,Thursday,False,1,0,0,0,1,0
INC00821,2025-03-27,Sydney,Australia,Tailgating,High,Day,12,Yes,Yes,No,Confirmed,2025,3,Mar,2025-03,Thursday,False,3,1,1,0,0,0
INC01192,2025-03-27,London,UK,Lost Badge,Medium,Day,20,Yes,Yes,No,Confirmed,2025,3,Mar,2025-03,Thursday,False,2,0,1,0,0,1
INC01316,2025-03-27,Singapore,Singapore,Emergency Exit Misuse,High,Day,6,Yes,No,No,Resolved,2025,3,Mar,2025-03,Thursday,False,3,1,0,0,0,0
INC01732,2025-03-27,Sydney,Australia,Visitor Policy Violation,Low,Day,15,No,Yes,No,Confirmed,2025,3,Mar,2025-03,Thursday,False,1,0,1,0,0,0
INC01902,2025-03-27,Berlin,Germany,Unauthorized Access,High,Day,9,Yes,Yes,Yes,Confirmed,2025,3,Mar,2025-03,Thursday,False,3,1,1,0,0,0
INC00121,2025-03-28,Austin,USA,Badge Misuse,High,Night,14,No,Yes,Yes,Confirmed,2025,3,Mar,2025-03,Friday,False,3,1,1,0,0,0
